0;-578.0742;430.8742;189.9134
1;-702.5721;409.0764;-372.3889
2;-702.5721;409.0764;-372.3889
3;-702.5721;409.0764;-372.3889
4;-702.5721;409.0764;-372.3889
5;-710.5506;406.1343;-368.2356
6;-710.5506;406.1343;-368.2356
7;-710.5506;406.1343;-368.2356
8;-710.5506;406.1343;-368.2356
9;-710.5506;406.1343;-368.2356
10;-710.5506;406.1343;-368.2356
11;-714.6838;399.2362;-369.8394
12;-714.6838;399.2362;-369.8394
13;-714.6838;399.2362;-369.8394
14;-714.6838;399.2362;-369.8394
15;-715.1189;396.1778;-366.4822
16;-715.1189;396.1778;-366.4822
17;-716.3943;400.2574;-368.5897
18;-716.3943;400.2574;-368.5897
19;-716.3943;400.2574;-368.5897
