0;-616.5264;-336.0557;-409.7125
1;-616.5264;-336.0557;-409.7125
2;-663.8338;-294.9742;-452.1840
3;-700.1689;-363.5971;-436.8299
4;-700.1689;-363.5971;-436.8299
5;-728.3563;-367.6637;-436.8126
6;-728.3563;-367.6637;-436.8126
7;-728.3563;-367.6637;-436.8126
8;-728.3563;-367.6637;-436.8126
9;-729.5380;-367.1111;-436.3846
10;-729.5380;-367.1111;-436.3846
11;-729.5380;-367.1111;-436.3846
12;-736.8724;-359.9489;-429.8346
13;-736.8724;-359.9489;-429.8346
14;-737.2298;-362.3403;-431.6811
15;-768.7555;-449.5431;-381.0487
16;-768.7555;-449.5431;-381.0487
17;-768.7555;-449.5431;-381.0487
18;-781.4328;-455.2169;-384.2148
19;-786.0394;-457.8794;-382.6177
20;-786.0394;-457.8794;-382.6177
21;-786.0394;-457.8794;-382.6177
22;-786.0394;-457.8794;-382.6177
23;-786.0394;-457.8794;-382.6177
24;-786.0394;-457.8794;-382.6177
25;-786.5156;-456.7248;-382.6057
26;-786.5156;-456.7248;-382.6057
27;-786.5156;-456.7248;-382.6057
28;-786.5156;-456.7248;-382.6057
29;-786.5156;-456.7248;-382.6057
30;-786.5223;-456.7885;-382.4809
31;-786.5223;-456.7885;-382.4809
32;-786.5223;-456.7885;-382.4809
33;-786.5223;-456.7885;-382.4809
34;-786.5228;-456.7388;-382.5168
35;-786.5228;-456.7388;-382.5168
36;-786.5232;-456.8182;-382.5080
37;-786.5232;-456.8182;-382.5080
38;-786.5243;-456.7799;-382.5265
39;-786.5243;-456.7799;-382.5265
40;-786.5243;-456.7799;-382.5265
41;-786.5243;-456.7799;-382.5265
42;-786.5243;-456.7799;-382.5265
43;-786.5243;-456.7799;-382.5265
44;-786.5243;-456.7799;-382.5265
45;-786.5243;-456.7799;-382.5265
46;-786.5253;-456.9509;-382.6875
47;-786.5253;-456.9509;-382.6875
48;-786.5253;-456.9509;-382.6875
49;-786.5253;-456.9509;-382.6875
50;-786.5253;-456.9509;-382.6875
51;-786.5253;-456.9509;-382.6875
52;-786.5258;-456.9196;-382.6520
53;-786.5258;-456.9196;-382.6520
54;-786.5258;-456.9196;-382.6520
55;-786.5258;-456.9196;-382.6520
56;-786.5258;-456.9196;-382.6520
57;-786.5258;-456.9196;-382.6520
58;-786.5260;-456.8884;-382.6324
59;-786.5260;-456.8767;-382.6211
60;-786.5260;-456.8767;-382.6211
61;-786.5260;-456.8914;-382.6250
62;-786.5260;-456.8914;-382.6250
63;-786.5260;-456.8914;-382.6250
64;-786.5260;-456.8914;-382.6250
65;-786.5260;-456.8914;-382.6250
66;-786.5260;-456.8914;-382.6250
67;-786.5260;-456.8914;-382.6250
68;-786.5260;-456.8914;-382.6250
69;-786.5260;-456.8914;-382.6250
70;-786.5260;-456.8914;-382.6250
71;-786.5260;-456.8914;-382.6250
72;-786.5260;-456.8914;-382.6250
73;-786.5260;-456.8914;-382.6250
74;-786.5260;-456.8914;-382.6250
75;-786.5260;-456.8914;-382.6250
76;-786.5260;-456.8900;-382.6271
77;-786.5260;-456.8900;-382.6271
78;-786.5260;-456.8900;-382.6271
79;-786.5260;-456.8900;-382.6271
80;-786.5260;-456.8900;-382.6271
81;-786.5260;-456.8900;-382.6271
82;-786.5260;-456.8900;-382.6271
83;-786.5260;-456.8900;-382.6271
84;-786.5260;-456.8900;-382.6271
85;-786.5260;-456.8900;-382.6271
86;-786.5260;-456.8900;-382.6271
87;-786.5260;-456.8900;-382.6271
88;-786.5260;-456.8900;-382.6271
89;-786.5260;-456.8900;-382.6271
90;-786.5260;-456.8894;-382.6268
91;-786.5260;-456.8894;-382.6268
92;-786.5260;-456.8894;-382.6268
93;-786.5260;-456.8894;-382.6268
94;-786.5260;-456.8894;-382.6268
95;-786.5260;-456.8894;-382.6268
96;-786.5260;-456.8875;-382.6246
97;-786.5260;-456.8875;-382.6246
98;-786.5260;-456.8875;-382.6246
99;-786.5260;-456.8875;-382.6246
