0;-649.9627;-289.1178;-470.1529
1;-649.9627;-289.1178;-470.1529
2;-685.0648;-305.1694;-471.2800
3;-699.7573;-300.2158;-466.2082
4;-702.8325;-298.1601;-464.1034
5;-703.5867;-297.2966;-463.2194
6;-703.8105;-296.9297;-462.8437
7;-703.8890;-296.7719;-462.6821
8;-703.9198;-296.7033;-462.6118
9;-704.2186;-294.1746;-460.5274
10;-704.2186;-294.1746;-460.5274
11;-704.2186;-294.1746;-460.5274
12;-704.2186;-294.1746;-460.5274
13;-704.2744;-292.8791;-460.6327
14;-704.2744;-292.8791;-460.6327
15;-704.2744;-292.8791;-460.6327
16;-704.3738;-294.0681;-460.6606
17;-704.5554;-294.4998;-461.1256
18;-704.6633;-293.8097;-461.2089
19;-704.6915;-294.2848;-461.2914
20;-704.6951;-294.0747;-461.2619
21;-704.7086;-293.9792;-461.8058
22;-704.7867;-294.6264;-461.7713
23;-704.7954;-294.9132;-462.1162
24;-704.7954;-294.9132;-462.1162
25;-704.7954;-294.9132;-462.1162
26;-704.8036;-294.8057;-462.1116
27;-720.0531;-352.0973;-423.3230
28;-720.0531;-352.0973;-423.3230
29;-720.0531;-352.0973;-423.3230
30;-720.0531;-352.0973;-423.3230
31;-732.9893;-359.7675;-430.4924
32;-732.9893;-359.7675;-430.4924
33;-732.9893;-359.7675;-430.4924
34;-732.9893;-359.7675;-430.4924
35;-735.0855;-363.2950;-431.4101
36;-735.0855;-363.2950;-431.4101
37;-735.0855;-363.2950;-431.4101
38;-737.4045;-361.0448;-430.6681
39;-739.8441;-398.3788;-421.7432
40;-739.8441;-398.3788;-421.7432
41;-739.8441;-398.3788;-421.7432
42;-744.9088;-397.1499;-421.4802
43;-744.9088;-397.1499;-421.4802
44;-744.9088;-397.1499;-421.4802
45;-744.9088;-397.1499;-421.4802
46;-745.3173;-396.1421;-421.4375
47;-745.3173;-396.1421;-421.4375
48;-751.9697;-392.5978;-417.4886
49;-751.9697;-392.5978;-417.4886
50;-751.9697;-392.5978;-417.4886
51;-751.9697;-392.5978;-417.4886
52;-751.9697;-392.5978;-417.4886
53;-751.9697;-392.5978;-417.4886
54;-751.9697;-392.5978;-417.4886
55;-751.9697;-392.5978;-417.4886
56;-751.9697;-392.5978;-417.4886
57;-751.9852;-392.6141;-416.9329
58;-753.0468;-390.5107;-415.2175
59;-753.0468;-390.5107;-415.2175
60;-753.0468;-390.5107;-415.2175
61;-753.0468;-390.5107;-415.2175
62;-753.0468;-390.5107;-415.2175
63;-753.0468;-390.5107;-415.2175
64;-753.0468;-390.5107;-415.2175
65;-753.0468;-390.5107;-415.2175
66;-753.0468;-390.5107;-415.2175
67;-753.0468;-390.5107;-415.2175
68;-753.0468;-390.5107;-415.2175
69;-753.0468;-390.5107;-415.2175
70;-753.0468;-390.5107;-415.2175
71;-753.0468;-390.5107;-415.2175
72;-753.0468;-390.5107;-415.2175
73;-753.0468;-390.5107;-415.2175
74;-753.0468;-390.5107;-415.2175
75;-753.0468;-390.5107;-415.2175
76;-753.0468;-390.5107;-415.2175
77;-753.0468;-390.5107;-415.2175
78;-753.0468;-390.5107;-415.2175
79;-753.0468;-390.5107;-415.2175
80;-753.0468;-390.5107;-415.2175
81;-753.0468;-390.5107;-415.2175
82;-753.0468;-390.5107;-415.2175
83;-753.0468;-390.5107;-415.2175
84;-753.0468;-390.5107;-415.2175
85;-753.0468;-390.5107;-415.2175
86;-753.0468;-390.5107;-415.2175
87;-753.0468;-390.5107;-415.2175
88;-753.0468;-390.5107;-415.2175
89;-753.0468;-390.5107;-415.2175
90;-753.0468;-390.5107;-415.2175
91;-753.0468;-390.5107;-415.2175
92;-753.0468;-390.5107;-415.2175
93;-753.0468;-390.5107;-415.2175
94;-753.0468;-390.5107;-415.2175
95;-765.4489;-449.1012;-371.6617
96;-782.3930;-451.5970;-378.7729
97;-782.3930;-451.5970;-378.7729
98;-782.3930;-451.5970;-378.7729
99;-782.3930;-451.5970;-378.7729
