0;-647.1003;-366.8629;-390.5819
1;-647.1003;-366.8629;-390.5819
2;-747.9970;-395.6711;-419.9258
3;-747.9970;-395.6711;-419.9258
4;-747.9970;-395.6711;-419.9258
5;-747.9970;-395.6711;-419.9258
6;-747.9970;-395.6711;-419.9258
7;-749.6293;-388.5581;-414.4768
8;-752.0369;-390.0271;-415.4186
9;-752.0369;-390.0271;-415.4186
10;-752.0369;-390.0271;-415.4186
11;-752.0369;-390.0271;-415.4186
12;-752.0369;-390.0271;-415.4186
13;-752.4348;-390.5743;-414.7589
14;-752.5168;-388.7326;-413.6903
15;-752.5168;-388.7326;-413.6903
16;-752.5168;-388.7326;-413.6903
17;-752.5168;-388.7326;-413.6903
18;-752.5168;-388.7326;-413.6903
19;-752.5168;-388.7326;-413.6903
20;-752.7429;-389.1660;-414.0916
21;-752.7935;-389.6202;-414.1154
22;-752.7935;-389.6202;-414.1154
23;-752.9278;-390.1800;-414.6806
24;-752.9919;-390.3014;-414.8624
25;-753.0152;-390.3645;-414.9569
26;-753.0306;-390.7014;-415.3863
27;-753.0306;-390.7014;-415.3863
28;-753.0306;-390.7014;-415.3863
29;-753.0391;-390.2652;-415.0500
30;-753.0457;-390.4609;-415.1353
31;-753.0457;-390.4609;-415.1353
32;-753.0457;-390.4609;-415.1353
33;-753.0457;-390.4609;-415.1353
34;-753.0457;-390.4609;-415.1353
35;-753.0457;-390.4609;-415.1353
36;-753.0461;-390.4959;-415.2305
37;-753.0461;-390.4959;-415.2305
38;-753.0494;-390.3297;-415.0349
39;-753.0494;-390.3297;-415.0349
40;-753.0494;-390.3297;-415.0349
41;-753.0494;-390.3297;-415.0349
42;-753.0494;-390.3297;-415.0349
43;-753.0497;-390.4206;-415.1286
44;-753.0497;-390.4206;-415.1286
45;-763.8738;-445.5519;-370.8869
46;-785.6787;-454.5211;-380.9964
47;-785.6787;-454.5211;-380.9964
48;-785.6787;-454.5211;-380.9964
49;-785.6787;-454.5211;-380.9964
50;-785.6787;-454.5211;-380.9964
51;-785.6787;-454.5211;-380.9964
52;-785.6787;-454.5211;-380.9964
53;-785.6787;-454.5211;-380.9964
54;-786.4372;-456.1235;-381.9313
55;-786.4372;-456.1235;-381.9313
56;-786.4372;-456.1235;-381.9313
57;-786.4372;-456.1235;-381.9313
58;-786.4372;-456.1235;-381.9313
59;-786.4372;-456.1235;-381.9313
60;-786.4372;-456.1235;-381.9313
61;-786.4372;-456.1235;-381.9313
62;-786.4372;-456.1235;-381.9313
63;-786.4372;-456.1235;-381.9313
64;-786.4372;-456.1235;-381.9313
65;-786.4372;-456.1235;-381.9313
66;-786.4372;-456.1235;-381.9313
67;-786.4372;-456.1235;-381.9313
68;-786.4372;-456.1235;-381.9313
69;-786.4372;-456.1235;-381.9313
70;-786.4372;-456.1235;-381.9313
71;-786.4372;-456.1235;-381.9313
72;-786.4372;-456.1235;-381.9313
73;-786.4372;-456.1235;-381.9313
74;-786.4372;-456.1235;-381.9313
75;-786.4372;-456.1235;-381.9313
76;-786.4372;-456.1235;-381.9313
77;-786.4372;-456.1235;-381.9313
78;-786.4372;-456.1235;-381.9313
79;-786.4372;-456.1235;-381.9313
80;-786.5220;-456.7368;-382.5424
81;-786.5220;-456.7368;-382.5424
82;-786.5220;-456.7368;-382.5424
83;-786.5220;-456.7368;-382.5424
84;-786.5220;-456.7368;-382.5424
85;-786.5220;-456.7368;-382.5424
86;-786.5220;-456.7368;-382.5424
87;-786.5220;-456.7368;-382.5424
88;-786.5220;-456.7368;-382.5424
89;-786.5220;-456.7368;-382.5424
90;-786.5220;-456.7368;-382.5424
91;-786.5220;-456.7368;-382.5424
92;-786.5220;-456.7368;-382.5424
93;-786.5220;-456.7368;-382.5424
94;-786.5220;-456.7368;-382.5424
95;-786.5220;-456.7368;-382.5424
96;-786.5220;-456.7368;-382.5424
97;-786.5220;-456.7368;-382.5424
98;-786.5220;-456.7368;-382.5424
99;-786.5220;-456.7368;-382.5424
